,0
None,0.0
Other,10.574018126888218
Fast.ai,12.688821752265861
Cloud—certification programs ,14.501510574018127
edX,19.637462235649547
LinkedIn Learning,25.981873111782477
Udacity,28.700906344410875
Kaggle Learn Courses,29.909365558912388
DataCamp,32.02416918429003
Udemy,38.670694864048336
University Courses ,45.31722054380665
Coursera,73.41389728096676
