,0
Huawei Cloud ,0.0
None,0.0
Tencent Cloud ,0.0
VMware Cloud ,0.45248868778280543
Alibaba Cloud ,0.45248868778280543
SAP Cloud ,0.9049773755656109
Oracle Cloud ,2.262443438914027
IBM Cloud / Red Hat ,2.7149321266968327
Other,5.882352941176471
Microsoft Azure ,31.67420814479638
Google Cloud Platform (GCP) ,45.248868778280546
Amazon Web Services (AWS) ,71.94570135746606
